web-scraper-order;web-scraper-start-url;match;match-href;Bookmakers: 20;Bookmakers: 20;Home;Draw;Away;Home_team;Away_team
1572704858-36534;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Cagliari-Atalanta;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/cagliari-atalanta/lnM1dzrK/;null;null;2.13;3.30;3.47;Cagliari;Atalanta
1572705850-43031;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Sampdoria-Juventus;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/sampdoria-juventus/hngs7Uk2/;;;4.20;3.10;1.95;Sampdoria;Juventus
1572705106-38190;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Cesena-Verona;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/cesena-verona/Qqwbdk0A/;;;3.30;3.20;2.52;Cesena;Verona
1572705485-40743;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Udinese-Lazio;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/udinese-lazio/80UK20tQ/;;;2.90;3.20;2.40;Udinese;Lazio
1572705242-39134;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Juventus-Sampdoria;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/juventus-sampdoria/MmdmoJh2/;null;null;1.33;5.00;9.90;Juventus;Sampdoria
1572704932-37036;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Torino-Fiorentina;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/torino-fiorentina/2BuGSbOF/;null;null;2.73;3.02;2.79;Torino;Fiorentina
1572705638-41716;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Chievo-Palermo;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/chievo-palermo/xCSbXW2E/;;;2.50;3.10;3.20;Chievo;Palermo
1572704917-36920;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Fiorentina-Sassuolo;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/fiorentina-sassuolo/Uca7a0fT/;null;null;1.43;4.30;8.00;Fiorentina;Sassuolo
1572704938-37082;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Inter-Cagliari;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/inter-cagliari/EkaL6H1d/;null;null;1.40;4.30;7.80;Inter;Cagliari
1572705414-40279;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Genoa-Fiorentina;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/genoa-fiorentina/bXc7UlUq/;null;null;3.25;3.35;2.25;Genoa;Fiorentina
1572705966-43772;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Chievo-Atalanta;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/chievo-atalanta/r9cPJSj5/;;;2.10;3.30;3.75;Chievo;Atalanta
1572705847-43019;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Sassuolo-Palermo;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/sassuolo-palermo/2HzYTicF/;;;2.52;3.37;2.77;Sassuolo;Palermo
1572705498-40835;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Cesena-Juventus;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/cesena-juventus/U9VG3tRJ/;;;15.00;5.00;1.25;Cesena;Juventus
1572705331-39741;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Sampdoria-Empoli;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/sampdoria-empoli/4SRaDdgh/;null;null;2.10;3.20;3.50;Sampdoria;Empoli
1572705514-40927;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Verona-AS Roma;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/verona-as-roma/tlyRBwJt/;;;5.00;3.75;1.73;Verona;AS Roma
1572705531-41026;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Napoli-Sassuolo;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/napoli-sassuolo/zBzVAcYn/;;;1.44;4.45;7.25;Napoli;Sassuolo
1572705426-40371;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Sassuolo-Inter;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/sassuolo-inter/IZD8SSbd/;null;null;3.20;3.10;2.30;Sassuolo;Inter
1572705670-41905;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Cesena-AS Roma;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/cesena-as-roma/WYR2WjIK/;;;5.50;3.65;1.68;Cesena;AS Roma
1572705319-39649;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;AC Milan-Sassuolo;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/ac-milan-sassuolo/x0nL1aft/;null;null;1.59;3.98;5.89;AC Milan;Sassuolo
1572705134-38395;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Cagliari-Genoa;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/cagliari-genoa/SW1u9SqG/;null;null;2.30;3.30;3.10;Cagliari;Genoa
1572705200-38848;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Fiorentina-Juventus;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/fiorentina-juventus/v5vcz2vp/;null;null;3.30;3.25;2.30;Fiorentina;Juventus
1572705558-41195;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Cesena-Udinese;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/cesena-udinese/SvUCLEn5/;;;3.16;3.02;2.37;Cesena;Udinese
1572705067-37929;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Cagliari-AC Milan;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/cagliari-ac-milan/IJDKrWVA/;null;null;3.40;3.40;2.15;Cagliari;AC Milan
1572704900-36835;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Sampdoria-Chievo;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/sampdoria-chievo/AHGxFufG/;null;null;1.85;3.25;4.50;Sampdoria;Chievo
1572705676-41949;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Sassuolo-Chievo;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/sassuolo-chievo/bqCsP8Af/;;;2.17;3.04;3.51;Sassuolo;Chievo
1572705311-39595;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Empoli-Verona;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/empoli-verona/j5s1d4I0/;null;null;1.91;3.50;4.40;Empoli;Verona
1572705641-41731;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;AC Milan-Cagliari;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/ac-milan-cagliari/CCL7CVQl/;;;1.80;3.80;4.60;AC Milan;Cagliari
1572705906-43389;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Cesena-Sassuolo;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/cesena-sassuolo/bcgyP2Bm/;;;2.45;3.20;2.85;Cesena;Sassuolo
1572705351-39864;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;AS Roma-Lazio;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/as-roma-lazio/A5SeExvn/;null;null;2.10;3.20;3.40;AS Roma;Lazio
1572705414-40293;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Genoa-Fiorentina;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/genoa-fiorentina/bXc7UlUq/;null;null;3.20;3.20;2.20;Genoa;Fiorentina
1572705929-43540;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Cagliari-Palermo;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/cagliari-palermo/8j5CMU6n/;null;null;2.10;3.82;3.56;Cagliari;Palermo
1572704941-37085;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Genoa-Sampdoria;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/genoa-sampdoria/2FeH7cnj/;;;3.05;3.10;2.56;Genoa;Sampdoria
1572705438-40456;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Atalanta-Cagliari;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/atalanta-cagliari/21CyzB6M/;null;null;2.13;3.30;3.60;Atalanta;Cagliari
1572705916-43447;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Inter-Juventus;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/inter-juventus/z3l0JbuP/;;;1.95;3.40;3.90;Inter;Juventus
1572705952-43678;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Udinese-Sassuolo;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/udinese-sassuolo/xWIbYR5b/;;;2.00;3.60;3.75;Udinese;Sassuolo
1572704979-37348;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Juventus-AS Roma;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/juventus-as-roma/MVjiKzWe/;;;1.83;3.50;4.33;Juventus;AS Roma
1572705707-42132;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Parma-Udinese;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/parma-udinese/tO5V8y3a/;;;3.30;3.00;2.30;Parma;Udinese
1572705634-41692;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;AS Roma-Sampdoria;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/as-roma-sampdoria/b5uXIXmL/;;;1.67;3.60;5.50;AS Roma;Sampdoria
1572705037-37711;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Juventus-Palermo;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/juventus-palermo/xpvepOkI/;null;null;1.20;6.50;15.25;Juventus;Palermo
1572705031-37676;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Napoli-Verona;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/napoli-verona/C0e7mfHu/;null;null;1.33;4.90;9.00;Napoli;Verona
1572705538-41075;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Sampdoria-Genoa;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/sampdoria-genoa/OW6ChGII/;;;2.45;3.10;3.00;Sampdoria;Genoa
1572704947-37142;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Cesena-AC Milan;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/cesena-ac-milan/6qAoDJOS/;null;null;6.25;3.85;1.60;Cesena;AC Milan
1572705109-38223;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Sassuolo-Atalanta;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/sassuolo-atalanta/nZgn5Jrr/;null;null;2.10;3.25;3.60;Sassuolo;Atalanta
1572705124-38317;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Fiorentina-Napoli;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/fiorentina-napoli/CMSGkvqe/;;;2.55;3.30;2.85;Fiorentina;Napoli
1572705534-41064;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Cagliari-Inter;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/cagliari-inter/2N5GizYO/;;;3.20;3.30;2.31;Cagliari;Inter
1572704891-36765;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;AS Roma-Cagliari;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/as-roma-cagliari/GxpTbT3I/;null;null;1.30;5.42;9.96;AS Roma;Cagliari
1572705194-38796;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;AC Milan-Udinese;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/ac-milan-udinese/SOTOyIJJ/;null;null;1.63;3.90;5.75;AC Milan;Udinese
1572705488-40757;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Torino-Cagliari;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/torino-cagliari/YNkIrukf/;;;1.80;3.50;4.80;Torino;Cagliari
1572705272-39336;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Verona-Chievo;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/verona-chievo/AXGQbxN1/;null;null;2.35;3.20;3.30;Verona;Chievo
1572705528-41025;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;AC Milan-Cesena;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/ac-milan-cesena/G634fxl6/;;;1.47;4.07;6.64;AC Milan;Cesena
1572705580-41359;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Parma-Atalanta;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/parma-atalanta/6VSGKY1B/;;;3.05;3.25;2.45;Parma;Atalanta
1572705082-38028;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Napoli-AS Roma;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/napoli-as-roma/WpMtlR7j/;null;null;2.30;3.35;3.60;Napoli;AS Roma
1572704879-36682;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Palermo-Inter;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/palermo-inter/n3uPa9lC/;null;null;3.30;3.30;2.10;Palermo;Inter
1572705534-41048;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Cagliari-Inter;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/cagliari-inter/2N5GizYO/;;;3.35;3.23;2.26;Cagliari;Inter
1572704846-36439;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Napoli-Chievo;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/napoli-chievo/U5ggnjKC/;null;null;1.33;5.20;10.00;Napoli;Chievo
1572705335-39766;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Napoli-Juventus;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/napoli-juventus/bVOiFIOu/;;;3.20;3.05;2.42;Napoli;Juventus
1572705302-39528;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Palermo-Cagliari;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/palermo-cagliari/IB3I0J9n/;null;null;2.10;3.25;3.75;Palermo;Cagliari
1572704849-36478;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Lazio-Cesena;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/lazio-cesena/ns4lmW46/;null;null;1.30;4.70;9.30;Lazio;Cesena
1572705948-43654;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Genoa-Inter;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/genoa-inter/ClktGpjU/;;;3.08;3.32;2.25;Genoa;Inter
1572705423-40355;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Torino-Sampdoria;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/torino-sampdoria/Y3NWWsjr/;null;null;2.14;3.28;4.01;Torino;Sampdoria
1572705781-42591;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Udinese-AC Milan;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/udinese-ac-milan/6mp16cai/;;;3.10;3.20;2.45;Udinese;AC Milan
1572705378-40048;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Cesena-Torino;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/cesena-torino/voKCAfwB/;null;null;4.50;3.35;1.89;Cesena;Torino
1572705847-43005;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Sassuolo-Palermo;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/sassuolo-palermo/2HzYTicF/;;;2.60;3.20;2.75;Sassuolo;Palermo
1572705022-37617;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Parma-Sassuolo;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/parma-sassuolo/Q3aBnEWo/;null;null;1.90;3.40;4.00;Parma;Sassuolo
1572705995-43960;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Napoli-Lazio;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/napoli-lazio/OtfTm75o/;;;1.89;3.60;4.10;Napoli;Lazio
1572705564-41248;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Atalanta-Sampdoria;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/atalanta-sampdoria/YHU8MfXb/;;;2.45;3.20;2.90;Atalanta;Sampdoria
1572705064-37914;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Fiorentina-Udinese;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/fiorentina-udinese/CtDOsjoH/;null;null;1.75;3.50;4.50;Fiorentina;Udinese
1572705191-38783;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;AS Roma-Inter;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/as-roma-inter/n9AeWess/;null;null;1.80;3.60;5.20;AS Roma;Inter
1572705360-39927;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Udinese-Cagliari;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/udinese-cagliari/EufkOD7A/;null;null;2.06;3.30;3.85;Udinese;Cagliari
1572705886-43270;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Udinese-Sampdoria;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/udinese-sampdoria/K6fXPrds/;;;2.50;3.20;2.88;Udinese;Sampdoria
1572705396-40168;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Parma-Cesena;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/parma-cesena/A7mbMixN/;null;null;1.65;3.60;5.10;Parma;Cesena
1572705781-42587;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Udinese-AC Milan;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/udinese-ac-milan/6mp16cai/;;;3.10;3.25;2.40;Udinese;AC Milan
1572705185-38734;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Cesena-Genoa;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/cesena-genoa/fLYUFzc0/;null;null;3.70;3.15;2.19;Cesena;Genoa
1572705182-38718;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Empoli-Atalanta;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/empoli-atalanta/GzNwEERC/;null;null;2.15;3.20;3.50;Empoli;Atalanta
1572705348-39830;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Atalanta-Chievo;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/atalanta-chievo/4S5UcHg5/;null;null;2.20;3.10;3.65;Atalanta;Chievo
1572705109-38222;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Sassuolo-Atalanta;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/sassuolo-atalanta/nZgn5Jrr/;null;null;2.20;3.30;3.10;Sassuolo;Atalanta
1572705402-40209;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Inter-Torino;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/inter-torino/6ZISyXyA/;null;null;1.81;3.36;4.96;Inter;Torino
1572705992-43924;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Sampdoria-Parma;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/sampdoria-parma/Acduo5k4/;;;1.50;4.80;6.00;Sampdoria;Parma
1572705922-43488;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Torino-Chievo;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/torino-chievo/lnnlM0e6/;;;1.91;3.40;4.33;Torino;Chievo
1572705690-42023;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Genoa-Udinese;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/genoa-udinese/xzXGw8Pm/;;;2.00;3.30;4.40;Genoa;Udinese
1572705481-40716;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Palermo-Napoli;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/palermo-napoli/lfCmbKls/;;;3.70;3.48;1.95;Palermo;Napoli
1572704956-37199;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Verona-Cagliari;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/verona-cagliari/f9KfLGGk/;;;2.12;3.37;3.52;Verona;Cagliari
1572705354-39883;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Palermo-AS Roma;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/palermo-as-roma/6FjsQZxb/;null;null;3.56;3.29;2.12;Palermo;AS Roma
1572705653-41802;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Parma-Torino;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/parma-torino/jJ8ZQUur/;;;4.76;3.37;1.76;Parma;Torino
1572704822-36280;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Genoa-Napoli;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/genoa-napoli/jDDHPy7r/;null;null;3.95;3.45;1.97;Genoa;Napoli
1572705492-40783;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Genoa-Verona;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/genoa-verona/23wVuwZC/;;;1.92;3.50;4.25;Genoa;Verona
1572705591-41420;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Chievo-AS Roma;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/chievo-as-roma/boDo7zk9/;;;4.94;3.34;1.93;Chievo;AS Roma
1572704989-37406;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Sassuolo-Juventus;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/sassuolo-juventus/8pOdyT6m/;null;null;10.00;4.75;1.40;Sassuolo;Juventus
1572705296-39488;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Udinese-AS Roma;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/udinese-as-roma/jP1Qbcva/;null;null;4.40;3.35;1.91;Udinese;AS Roma
1572704846-36441;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Napoli-Chievo;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/napoli-chievo/U5ggnjKC/;null;null;1.32;4.85;11.50;Napoli;Chievo
1572704975-37328;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Lazio-Sassuolo;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/lazio-sassuolo/0MkeJfo2/;;;1.48;4.65;7.64;Lazio;Sassuolo
