web-scraper-order;web-scraper-start-url;match;match-href;Bookmakers: 22;Bookie;Home;Draw;Away;Home_team;Away_team
1572691747-12480;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Inter-Sampdoria;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/inter-sampdoria/lpybQ4ad/;null;null;1.40;4.40;6.75;Inter;Sampdoria
1572692337-16212;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Cagliari-Napoli;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/cagliari-napoli/vqcHl9If/;;;9.00;5.20;1.29;Cagliari;Napoli
1572692508-17334;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Napoli-Chievo;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/napoli-chievo/bmC9xLoL/;;;1.11;8.00;23.00;Napoli;Chievo
1572691827-13032;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Chievo-Napoli;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/chievo-napoli/x6wO1RL2/;null;null;7.00;4.40;1.38;Chievo;Napoli
1572691575-11339;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Bologna-Inter;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/bologna-inter/Q3NL5I0F/;;;5.75;3.75;1.63;Bologna;Inter
1572691582-11372;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Udinese-Torino;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/udinese-torino/4I4CeYx8/;;;3.20;3.45;2.25;Udinese;Torino
1572691627-11691;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Sampdoria-AC Milan;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/sampdoria-ac-milan/6oDueM3f/;;;3.50;3.40;2.00;Sampdoria;AC Milan
1572692056-14484;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Sampdoria-Spal;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/sampdoria-spal/Qstxk3fm/;;;1.89;3.40;4.40;Sampdoria;Spal
1572692487-17182;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Sampdoria-Genoa;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/sampdoria-genoa/IXhtXb9r/;;;2.49;3.20;3.05;Sampdoria;Genoa
1572692183-15294;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Crotone-Cagliari;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/crotone-cagliari/0GGAIpxa/;;;2.55;2.95;3.10;Crotone;Cagliari
1572692231-15560;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Fiorentina-Juventus;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/fiorentina-juventus/M5LSs15A/;;;5.00;3.40;1.80;Fiorentina;Juventus
1572692377-16461;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Crotone-Sampdoria;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/crotone-sampdoria/EFU206H6/;;;2.75;3.36;2.74;Crotone;Sampdoria
1572691451-10526;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Sampdoria-Benevento;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/sampdoria-benevento/rDFcRVRa/;;;1.62;4.00;5.50;Sampdoria;Benevento
1572691777-12685;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;AS Roma-Bologna;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/as-roma-bologna/r3K0pQjS/;null;null;1.32;5.60;9.30;AS Roma;Bologna
1572692394-16565;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Spal-Juventus;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/spal-juventus/pGpaQgyT/;;;13.00;4.50;1.33;Spal;Juventus
1572692297-15967;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;AC Milan-Sampdoria;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/ac-milan-sampdoria/p0MxwCJr/;;;1.60;4.00;5.50;AC Milan;Sampdoria
1572692421-16758;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;AC Milan-Chievo;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/ac-milan-chievo/fRinTeiA/;;;1.35;5.00;8.50;AC Milan;Chievo
1572692446-16919;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Chievo-Sampdoria;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/chievo-sampdoria/jg7QtFL9/;;;2.30;3.30;3.15;Chievo;Sampdoria
1572691603-11512;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Atalanta-Crotone;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/atalanta-crotone/617K7vW2/;;;1.39;5.00;11.00;Atalanta;Crotone
1572691582-11385;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Udinese-Torino;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/udinese-torino/4I4CeYx8/;;;3.15;3.55;2.20;Udinese;Torino
1572692176-15270;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Genoa-Udinese;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/genoa-udinese/8tKIGO6B/;;;2.29;3.09;3.57;Genoa;Udinese
1572692289-15926;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Benevento-Crotone;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/benevento-crotone/6FAoyjle/;;;2.40;3.20;3.30;Benevento;Crotone
1572692550-17586;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Bologna-Verona;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/bologna-verona/KAhvh0o8/;;;1.65;3.80;5.30;Bologna;Verona
1572691582-11378;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Udinese-Torino;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/udinese-torino/4I4CeYx8/;;;3.00;3.40;2.15;Udinese;Torino
1572692264-15773;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;AS Roma-Benevento;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/as-roma-benevento/YNXwuakT/;;;1.17;7.50;16.00;AS Roma;Benevento
1572691893-13431;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Juventus-Crotone;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/juventus-crotone/80bkMh3n/;null;null;1.12;8.40;25.00;Juventus;Crotone
1572691928-13632;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Bologna-Cagliari;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/bologna-cagliari/Y7qFGlXN/;null;null;2.10;3.25;3.75;Bologna;Cagliari
1572691964-13857;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Chievo-AS Roma;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/chievo-as-roma/ShVGe8Ce/;;;5.50;3.80;1.65;Chievo;AS Roma
1572691654-11874;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Spal-Crotone;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/spal-crotone/GbuV5wIC/;;;1.91;3.30;4.20;Spal;Crotone
1572691472-10666;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Genoa-Juventus;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/genoa-juventus/UwJKtBRn/;;;9.00;4.50;1.47;Genoa;Juventus
1572691493-10797;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Fiorentina-Sampdoria;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/fiorentina-sampdoria/04EGsiCt/;;;1.66;3.95;5.20;Fiorentina;Sampdoria
1572691531-11062;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Benevento-Torino;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/benevento-torino/MXsbfUen/;;;4.00;3.60;1.91;Benevento;Torino
1572691939-13688;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Crotone-Udinese;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/crotone-udinese/SUrJF8nU/;null;null;3.34;3.20;2.49;Crotone;Udinese
1572691468-10636;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Atalanta-AS Roma;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/atalanta-as-roma/pIqTBjSC/;;;2.93;3.40;2.40;Atalanta;AS Roma
1572692340-16226;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Spal-Bologna;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/spal-bologna/8xC7UpWn/;;;2.40;3.10;3.20;Spal;Bologna
1572691472-10665;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Genoa-Juventus;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/genoa-juventus/UwJKtBRn/;;;7.75;4.10;1.40;Genoa;Juventus
1572691702-12180;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Cagliari-Genoa;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/cagliari-genoa/ETmgAh9b/;;;2.35;3.10;3.15;Cagliari;Genoa
1572692080-14642;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Fiorentina-Inter;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/fiorentina-inter/n9h8idGo/;;;2.70;3.20;2.70;Fiorentina;Inter
1572691799-12849;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Crotone-Fiorentina;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/crotone-fiorentina/2mPuklxc/;null;null;5.00;3.80;1.67;Crotone;Fiorentina
1572692480-17139;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;AC Milan-Inter;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/ac-milan-inter/8xjxF5Wa/;;;2.72;3.14;2.61;AC Milan;Inter
1572692735-18838;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Sassuolo-AS Roma;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/sassuolo-as-roma/xAXjTA90/;;;4.80;3.80;1.77;Sassuolo;AS Roma
1572692091-14699;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Spal-Lazio;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/spal-lazio/UipPmEFA/;;;6.15;3.94;1.68;Spal;Lazio
1572691764-12602;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Cagliari-Benevento;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/cagliari-benevento/4hcFYSiG/;null;null;1.72;4.10;5.40;Cagliari;Benevento
1572691975-13936;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Genoa-Atalanta;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/genoa-atalanta/vTYKfSR1/;;;3.33;3.23;2.31;Genoa;Atalanta
1572692414-16710;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Crotone-AS Roma;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/crotone-as-roma/8AkzWc7i/;;;6.25;4.20;1.53;Crotone;AS Roma
1572691698-12166;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Crotone-Torino;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/crotone-torino/63poCEvn/;;;3.50;3.30;2.15;Crotone;Torino
1572691750-12500;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Sassuolo-Udinese;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/sassuolo-udinese/j9eNW6MS/;null;null;1.83;3.60;4.33;Sassuolo;Udinese
1572691720-12294;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Udinese-Juventus;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/udinese-juventus/rPTXLk8A/;;;9.20;4.74;1.44;Udinese;Juventus
1572691914-13532;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Torino-Atalanta;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/torino-atalanta/0vFzGxbA/;null;null;2.70;3.25;2.69;Torino;Atalanta
1572692231-15557;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Fiorentina-Juventus;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/fiorentina-juventus/M5LSs15A/;;;4.70;3.35;1.84;Fiorentina;Juventus
1572691538-11100;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Fiorentina-Bologna;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/fiorentina-bologna/6mSoguH9/;;;1.52;4.19;5.77;Fiorentina;Bologna
1572691971-13906;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Lazio-Torino;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/lazio-torino/WML6IVJ8/;;;1.55;4.00;6.20;Lazio;Torino
1572692238-15612;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Napoli-Lazio;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/napoli-lazio/fXYZuuzN/;;;1.78;3.60;4.70;Napoli;Lazio
1572692105-14792;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Benevento-Sampdoria;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/benevento-sampdoria/0Emln1v6/;;;3.60;3.30;2.06;Benevento;Sampdoria
1572691753-12531;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Juventus-Spal;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/juventus-spal/8Q36zkN3/;null;null;1.12;10.03;31.23;Juventus;Spal
1572691614-11583;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Juventus-Torino;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/juventus-torino/2D6lg0Y6/;;;1.39;4.64;7.49;Juventus;Torino
1572691440-10452;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Juventus-Cagliari;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/juventus-cagliari/AaHkTicm/;;;1.13;8.00;21.00;Juventus;Cagliari
1572691706-12217;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Bologna-Spal;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/bologna-spal/r9uA6A8N/;;;2.06;3.20;4.00;Bologna;Spal
1572691917-13572;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Sampdoria-Lazio;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/sampdoria-lazio/IFPVGIr4/;null;null;3.60;3.70;1.98;Sampdoria;Lazio
1572692122-14910;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Sassuolo-Torino;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/sassuolo-torino/4pBkHztP/;;;2.50;3.10;2.70;Sassuolo;Torino
1572691476-10701;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Benevento-Bologna;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/benevento-bologna/rmp2OTBI/;;;2.70;3.10;2.70;Benevento;Bologna
1572691538-11106;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Fiorentina-Bologna;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/fiorentina-bologna/6mSoguH9/;;;1.53;4.20;7.00;Fiorentina;Bologna
1572691824-13008;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Fiorentina-AS Roma;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/fiorentina-as-roma/zZx8veK6/;null;null;3.06;3.61;2.15;Fiorentina;AS Roma
1572692176-15259;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Genoa-Udinese;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/genoa-udinese/8tKIGO6B/;;;2.30;3.00;3.80;Genoa;Udinese
1572692446-16909;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Chievo-Sampdoria;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/chievo-sampdoria/jg7QtFL9/;;;2.26;3.25;3.13;Chievo;Sampdoria
1572691896-13446;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Genoa-AS Roma;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/genoa-as-roma/AFunNYmt/;null;null;5.20;3.88;1.78;Genoa;AS Roma
1572691489-10790;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Napoli-Atalanta;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/napoli-atalanta/jg7Tvkda/;;;1.35;5.57;10.02;Napoli;Atalanta
1572691541-11129;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Crotone-Inter;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/crotone-inter/CQSsfL13/;;;9.50;4.75;1.40;Crotone;Inter
1572691931-13644;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Benevento-AC Milan;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/benevento-ac-milan/K4uBHUHH/;null;null;10.50;5.80;1.35;Benevento;AC Milan
1572691437-10433;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Verona-Napoli;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/verona-napoli/jFzJYDZP/;;;7.08;4.67;1.40;Verona;Napoli
1572691968-13878;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;AC Milan-Bologna;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/ac-milan-bologna/6ws8cUsq/;;;1.53;4.05;6.50;AC Milan;Bologna
1572692241-15637;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Crotone-Atalanta;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/crotone-atalanta/vsWNrsj4/;;;4.00;3.30;1.80;Crotone;Atalanta
1572691671-11991;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Atalanta-Juventus;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/atalanta-juventus/fL8ZG3QD/;;;4.99;3.38;1.86;Atalanta;Juventus
1572692241-15627;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Crotone-Atalanta;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/crotone-atalanta/vsWNrsj4/;;;4.80;3.40;1.90;Crotone;Atalanta
1572692369-16408;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Genoa-AC Milan;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/genoa-ac-milan/MuYAbpnJ/;;;3.60;3.15;2.18;Genoa;AC Milan
1572692678-18449;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Lazio-Atalanta;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/lazio-atalanta/QVNkNrsA/;;;1.90;3.45;4.10;Lazio;Atalanta
1572692557-17620;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Inter-Cagliari;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/inter-cagliari/4MfjokUh/;;;1.23;7.10;17.00;Inter;Cagliari
1572691727-12351;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Spal-Sassuolo;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/spal-sassuolo/MFSyL9NG/;;;2.90;3.35;2.45;Spal;Sassuolo
1572691943-13708;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Juventus-Inter;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/juventus-inter/hWM2JB42/;;;1.94;3.40;4.15;Juventus;Inter
1572691614-11590;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Juventus-Torino;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/juventus-torino/2D6lg0Y6/;;;1.36;4.80;9.00;Juventus;Torino
1572691893-13430;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Juventus-Crotone;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/juventus-crotone/80bkMh3n/;null;null;1.13;8.50;25.00;Juventus;Crotone
1572691809-12906;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Genoa-Sampdoria;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/genoa-sampdoria/lIzdsczl/;null;null;2.50;3.25;2.90;Genoa;Sampdoria
1572692067-14540;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Bologna-Udinese;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/bologna-udinese/008FX1PC/;;;2.37;3.08;3.09;Bologna;Udinese
1572691688-12100;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Sampdoria-Atalanta;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/sampdoria-atalanta/dhwb9CO4/;;;3.30;3.25;2.20;Sampdoria;Atalanta
1572691793-12801;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Sampdoria-Chievo;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/sampdoria-chievo/tvOql8i3/;null;null;2.10;3.40;3.50;Sampdoria;Chievo
1572692592-17863;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Spal-AS Roma;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/spal-as-roma/8YFlfpDN/;null;null;4.50;3.60;1.67;Spal;AS Roma
1572691747-12477;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Inter-Sampdoria;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/inter-sampdoria/lpybQ4ad/;null;null;1.40;4.60;7.50;Inter;Sampdoria
1572692698-18590;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Verona-Udinese;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/verona-udinese/E7K0Iger/;;;7.00;4.60;1.38;Verona;Udinese
1572691560-11244;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Napoli-Benevento;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/napoli-benevento/QmZcjw1S/;;;1.06;11.00;34.00;Napoli;Benevento
