web-scraper-order;web-scraper-start-url;match;match-href;Bookmakers: 22;Bookie;Home;Draw;Away;Home_team;Away_team
1572690423-6799;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Juventus-Parma;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/juventus-parma/fN94DUin/;;;1.18;7.40;16.00;Juventus;Parma
1572690104-4733;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Chievo-Bologna;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/chievo-bologna/bittMCnB/;;;3.10;3.10;2.60;Chievo;Bologna
1572690741-8831;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Napoli-Genoa;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/napoli-genoa/UaWodru2/;;;1.30;5.85;9.95;Napoli;Genoa
1572690882-9658;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Napoli-Cagliari;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/napoli-cagliari/IeLKZlTN/;;;1.20;6.90;10.50;Napoli;Cagliari
1572690828-9354;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Napoli-Atalanta;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/napoli-atalanta/bi8eCfVa/;;;2.10;3.60;3.20;Napoli;Atalanta
1572690575-7714;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;AC Milan-Sassuolo;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/ac-milan-sassuolo/f75LSLEm/;;;1.57;3.85;6.35;AC Milan;Sassuolo
1572689928-3755;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Udinese-Juventus;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/udinese-juventus/W4h3qnqq/;;;11.50;4.90;1.32;Udinese;Juventus
1572690091-4654;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Spal-Cagliari;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/spal-cagliari/0K2Byhnb/;;;2.55;2.95;2.95;Spal;Cagliari
1572689834-3122;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Fiorentina-Spal;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/fiorentina-spal/ENtaWKgJ/;;;1.65;3.30;5.00;Fiorentina;Spal
1572690359-6393;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;AS Roma-Torino;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/as-roma-torino/xCr0oC8g/;;;1.60;4.00;5.75;AS Roma;Torino
1572690969-10218;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Frosinone-Chievo;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/frosinone-chievo/4lBYtRil/;;;2.01;3.65;3.50;Frosinone;Chievo
1572690981-10262;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Torino-Lazio;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/torino-lazio/8t8kwqiD/;;;2.30;3.50;3.00;Torino;Lazio
1572690575-7718;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;AC Milan-Sassuolo;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/ac-milan-sassuolo/f75LSLEm/;;;1.60;3.95;5.80;AC Milan;Sassuolo
1572689887-3460;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Spal-Sassuolo;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/spal-sassuolo/Mib9nXqH/;;;2.60;3.15;2.75;Spal;Sassuolo
1572689712-2424;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Spal-Parma;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/spal-parma/K6b0fRt2/;;;2.30;3.00;3.50;Spal;Parma
1572690922-9926;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;AS Roma-Juventus;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/as-roma-juventus/KM2WUasd/;;;2.60;3.40;2.60;AS Roma;Juventus
1572689821-3010;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Sampdoria-Fiorentina;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/sampdoria-fiorentina/4GVErUsj/;;;2.83;3.30;2.54;Sampdoria;Fiorentina
1572690529-7418;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;AS Roma-Bologna;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/as-roma-bologna/Kn649wcS/;;;1.44;4.35;7.00;AS Roma;Bologna
1572690664-8304;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Chievo-Cagliari;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/chievo-cagliari/byxfwUYM/;;;2.55;3.05;2.95;Chievo;Cagliari
1572690813-9255;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Inter-AS Roma;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/inter-as-roma/4AAnXe7P/;;;1.85;3.70;4.10;Inter;AS Roma
1572691005-10421;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;AS Roma-Parma;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/as-roma-parma/d2pt06bQ/;;;1.22;6.20;13.50;AS Roma;Parma
1572690700-8547;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;AC Milan-Udinese;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/ac-milan-udinese/bBh346XL/;;;1.57;4.00;7.00;AC Milan;Udinese
1572690620-8016;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Fiorentina-Lazio;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/fiorentina-lazio/MXFuOcTI/;;;3.00;3.40;2.38;Fiorentina;Lazio
1572690716-8651;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Empoli-Napoli;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/empoli-napoli/8Maj78m3/;;;5.39;4.20;1.55;Empoli;Napoli
1572689722-2467;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Genoa-Empoli;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/genoa-empoli/l45I2kZL/;;;2.04;3.50;3.60;Genoa;Empoli
1572689807-2927;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Empoli-Lazio;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/empoli-lazio/WQ55MqQf/;;;4.85;4.00;1.67;Empoli;Lazio
1572690581-7751;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Torino-Chievo;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/torino-chievo/CKclUDYf/;null;null;1.59;3.82;6.35;Torino;Chievo
1572689900-3537;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;AS Roma-Lazio;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/as-roma-lazio/Q3mkxVyG/;null;null;2.58;3.50;2.64;AS Roma;Lazio
1572689865-3309;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Napoli-Parma;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/napoli-parma/ERf1lgF4/;;;1.21;6.50;13.00;Napoli;Parma
1572689987-4118;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Bologna-Torino;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/bologna-torino/Aei7r6bk/;;;3.25;3.00;2.40;Bologna;Torino
1572690398-6674;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Lazio-Juventus;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/lazio-juventus/YcS25XaP/;;;4.20;3.30;2.00;Lazio;Juventus
1572690594-7832;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Atalanta-Fiorentina;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/atalanta-fiorentina/jBdhTXm1/;;;1.77;3.60;4.20;Atalanta;Fiorentina
1572690667-8336;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Udinese-Genoa;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/udinese-genoa/r9DQX7dp/;null;null;2.30;3.00;2.90;Udinese;Genoa
1572690723-8706;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Sassuolo-Chievo;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/sassuolo-chievo/p8STk7IS/;;;1.71;3.74;5.69;Sassuolo;Chievo
1572690696-8519;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Cagliari-Juventus;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/cagliari-juventus/fsI3q5ed/;;;5.79;3.20;1.71;Cagliari;Juventus
1572690036-4317;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Lazio-Inter;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/lazio-inter/QqPCabZt/;;;2.37;3.30;2.90;Lazio;Inter
1572690813-9245;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Inter-AS Roma;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/inter-as-roma/4AAnXe7P/;;;1.80;3.76;4.03;Inter;AS Roma
1572690623-8045;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Bologna-Cagliari;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/bologna-cagliari/nFNSQaq0/;;;2.00;3.25;4.15;Bologna;Cagliari
1572690272-5845;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Genoa-Atalanta;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/genoa-atalanta/fHf0WENp/;;;4.15;3.70;1.85;Genoa;Atalanta
1572689775-2777;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Atalanta-Cagliari;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/atalanta-cagliari/xrVQAnRr/;;;1.30;4.50;7.50;Atalanta;Cagliari
1572690389-6604;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;AC Milan-Napoli;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/ac-milan-napoli/f1YT0i8t/;;;3.50;3.10;2.20;AC Milan;Napoli
1572690510-7296;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Udinese-Chievo;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/udinese-chievo/QTrX4c5q/;;;1.95;3.15;4.40;Udinese;Chievo
1572690299-6019;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Frosinone-AC Milan;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/frosinone-ac-milan/dt1U6eac/;;;7.00;3.80;1.55;Frosinone;AC Milan
1572690613-7966;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Inter-Spal;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/inter-spal/UyMeUYkh/;;;1.39;4.55;9.80;Inter;Spal
1572690782-9104;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Frosinone-Inter;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/frosinone-inter/jooUeZpJ/;;;7.00;4.25;1.48;Frosinone;Inter
1572689962-3955;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Juventus-Genoa;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/juventus-genoa/6sX537zF/;;;1.17;7.50;17.00;Juventus;Genoa
1572690806-9198;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Lazio-Chievo;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/lazio-chievo/hE7aBEp6/;null;null;1.17;7.70;17.00;Lazio;Chievo
1572690957-10179;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;AC Milan-Frosinone;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/ac-milan-frosinone/02P8Q577/;;;1.12;9.00;20.00;AC Milan;Frosinone
1572690840-9374;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;AS Roma-Cagliari;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/as-roma-cagliari/ABgVOXE5/;;;1.35;5.30;8.80;AS Roma;Cagliari
1572690097-4688;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Sassuolo-Lazio;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/sassuolo-lazio/6c37xYWi/;;;3.70;3.60;2.00;Sassuolo;Lazio
1572690764-8980;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;AS Roma-Udinese;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/as-roma-udinese/pl4iDzGg/;;;1.58;3.90;5.75;AS Roma;Udinese
1572689810-2947;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Cagliari-AC Milan;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/cagliari-ac-milan/x461NPAl/;;;4.53;3.55;1.83;Cagliari;AC Milan
1572689814-2985;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;AS Roma-Chievo;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/as-roma-chievo/GEu9t5HQ/;;;1.23;7.08;15.73;AS Roma;Chievo
1572689830-3090;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Parma-Cagliari;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/parma-cagliari/v9tJyGVb/;;;2.30;3.40;3.10;Parma;Cagliari
1572690188-5283;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Napoli-Frosinone;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/napoli-frosinone/ELH71u6K/;;;1.18;7.50;15.00;Napoli;Frosinone
1572690613-7978;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Inter-Spal;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/inter-spal/UyMeUYkh/;;;1.38;4.35;9.50;Inter;Spal
1572689958-3925;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Udinese-Napoli;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/udinese-napoli/Yemnqwk0/;;;6.02;3.91;1.54;Udinese;Napoli
1572690135-4930;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Lazio-AC Milan;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/lazio-ac-milan/SU2jxPx9/;;;1.73;3.80;5.00;Lazio;AC Milan
1572689768-2717;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Fiorentina-Udinese;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/fiorentina-udinese/SWNw8pB1/;;;1.75;3.80;4.70;Fiorentina;Udinese
1572689768-2732;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Fiorentina-Udinese;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/fiorentina-udinese/SWNw8pB1/;;;1.75;3.76;5.09;Fiorentina;Udinese
1572690281-5917;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;AC Milan-Fiorentina;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/ac-milan-fiorentina/4nxigxVc/;;;2.18;3.23;3.71;AC Milan;Fiorentina
1572689741-2526;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;AS Roma-Atalanta;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/as-roma-atalanta/63fde7Re/;;;1.54;4.10;6.15;AS Roma;Atalanta
1572690905-9821;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Atalanta-Genoa;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/atalanta-genoa/jmbSVuSk/;null;null;1.60;3.95;5.95;Atalanta;Genoa
1572690409-6737;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Atalanta-AS Roma;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/atalanta-as-roma/xQNYaBNn/;;;1.96;3.80;3.38;Atalanta;AS Roma
1572690549-7566;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Parma-Napoli;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/parma-napoli/vB1CxxRE/;;;8.50;4.75;1.29;Parma;Napoli
1572689865-3312;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Napoli-Parma;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/napoli-parma/ERf1lgF4/;;;1.20;6.50;13.00;Napoli;Parma
1572690491-7155;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Bologna-Genoa;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/bologna-genoa/CQIcjbjj/;;;2.33;3.06;3.19;Bologna;Genoa
1572690428-6841;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Empoli-Chievo;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/empoli-chievo/K8JgemxI/;;;1.93;3.52;4.23;Empoli;Chievo
1572690613-7965;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Inter-Spal;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/inter-spal/UyMeUYkh/;;;1.39;4.45;9.70;Inter;Spal
1572691005-10415;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;AS Roma-Parma;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/as-roma-parma/d2pt06bQ/;;;1.15;8.35;17.50;AS Roma;Parma
1572690460-7012;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Lazio-Empoli;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/lazio-empoli/hx6P866H/;;;1.42;4.85;8.25;Lazio;Empoli
1572690071-4532;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Lazio-Spal;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/lazio-spal/YV3eAFma/;;;1.35;4.90;9.25;Lazio;Spal
1572691001-10401;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Atalanta-Sassuolo;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/atalanta-sassuolo/bBW7eQ6s/;;;1.27;6.00;10.50;Atalanta;Sassuolo
1572690108-4758;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Atalanta-Inter;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/atalanta-inter/K0sxNhX4/;;;2.70;3.40;2.55;Atalanta;Inter
1572690565-7640;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Cagliari-Inter;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/cagliari-inter/by00RBID/;;;5.25;3.70;1.70;Cagliari;Inter
1572690703-8558;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Torino-Sampdoria;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/torino-sampdoria/tzbb5nIF/;;;2.15;3.15;3.45;Torino;Sampdoria
1572690359-6391;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;AS Roma-Torino;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/as-roma-torino/xCr0oC8g/;;;1.62;4.10;5.75;AS Roma;Torino
1572689768-2719;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Fiorentina-Udinese;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/fiorentina-udinese/SWNw8pB1/;;;1.70;3.85;5.05;Fiorentina;Udinese
1572690194-5342;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Cagliari-AS Roma;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/cagliari-as-roma/vqw5sKEl/;;;3.95;3.55;1.94;Cagliari;AS Roma
1572689894-3500;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Juventus-Napoli;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/juventus-napoli/Uyftvi73/;null;null;1.90;3.40;4.60;Juventus;Napoli
1572690673-8371;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Juventus-Empoli;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/juventus-empoli/xSzbxllT/;;;1.30;5.40;13.00;Juventus;Empoli
1572690706-8594;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Spal-Lazio;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/spal-lazio/dndn8lYd/;;;5.85;3.85;1.61;Spal;Lazio
1572690503-7250;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Cagliari-Parma;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/cagliari-parma/hfwVPbs9/;;;2.00;3.30;4.00;Cagliari;Parma
1572690726-8733;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Atalanta-Bologna;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/atalanta-bologna/2qwPjm3M/;;;1.41;4.90;8.79;Atalanta;Bologna
1572690667-8316;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Udinese-Genoa;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/udinese-genoa/r9DQX7dp/;null;null;2.60;2.95;2.85;Udinese;Genoa
1572689987-4112;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Bologna-Torino;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/bologna-torino/Aei7r6bk/;;;3.30;3.10;2.40;Bologna;Torino
1572690353-6354;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Udinese-Parma;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/udinese-parma/pE7PiEVP/;;;2.14;3.05;3.90;Udinese;Parma
1572690487-7147;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Sampdoria-Frosinone;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/sampdoria-frosinone/U1Thivyp/;;;1.52;4.20;7.00;Sampdoria;Frosinone
1572689939-3799;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Spal-Inter;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/spal-inter/CKBWl8LL/;;;7.21;3.98;1.56;Spal;Inter
1572690010-4214;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Spal-Frosinone;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/spal-frosinone/hCrMeGY5/;;;1.86;3.40;4.50;Spal;Frosinone
1572689906-3582;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Parma-Empoli;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/parma-empoli/rubpwBM9/;null;null;2.49;3.30;2.99;Parma;Empoli
1572690882-9670;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Napoli-Cagliari;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/napoli-cagliari/IeLKZlTN/;;;1.22;7.00;11.00;Napoli;Cagliari
1572690866-9556;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Juventus-Torino;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/juventus-torino/KOsjkUSA/;;;1.60;3.90;6.00;Juventus;Torino
1572690738-8818;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Udinese-Empoli;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/udinese-empoli/8prwb4Ak/;;;2.43;3.25;3.00;Udinese;Empoli
1572690158-5097;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Fiorentina-Juventus;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/fiorentina-juventus/vVcWSKae/;;;5.40;3.80;1.65;Fiorentina;Juventus
